"code";"label"
S101126;"{""de"": ""Fläche unter einer Hecke"", ""el"": ""Παρτέρι κατάντι φυτοφράκτη"", ""en"": ""Area under hedge"", ""fi"": ""Area under hedge"", ""fr"": ""Area under hedge"", ""he"": ""Area under hedge"", ""hu"": ""Area under hedge"", ""it"": ""Area sotto siepe"", ""pl"": ""Powierzchnia pod żywopłotem"", ""ru"": ""Area under hedge"", ""sl"": ""Površina pod živo mejo"", ""uk"": ""Area under hedge"", ""zh"": ""Area under hedge""}"
L220461;"{""de"": ""Abflussrinne an Gebäude"", ""el"": ""Υδρορροή"", ""en"": ""Gutter"", ""fi"": ""Gutter"", ""fr"": ""Gutter"", ""he"": ""Gutter"", ""hu"": ""Gutter"", ""it"": ""Gronda di edificio"", ""pl"": ""Okap budynku"", ""ru"": ""Gutter"", ""sl"": ""Žleb"", ""uk"": ""Gutter"", ""zh"": ""Gutter""}"
L228000;"{""de"": ""Radweg/Radroute"", ""el"": ""Ποδηλατόδρομος"", ""en"": ""Paved bicycle path"", ""fi"": ""Paved bicycle path"", ""fr"": ""Paved bicycle path"", ""he"": ""Paved bicycle path"", ""hu"": ""Paved bicycle path"", ""it"": ""Percorso/sentiero ciclabile"", ""pl"": ""Trasa/ścieżka rowerowa"", ""ru"": ""Paved bicycle path"", ""sl"": ""Tlakovana kolesarska pot"", ""uk"": ""Paved bicycle path"", ""zh"": ""Paved bicycle path""}"
S101000;"{""de"": ""Allgemeine Wiese"", ""el"": ""Χλόη"", ""en"": ""Generic lawn"", ""fi"": ""Generic lawn"", ""fr"": ""Generic lawn"", ""he"": ""Generic lawn"", ""hu"": ""Generic lawn"", ""it"": ""Prato generico"", ""pl"": ""Trawnik ogólnie"", ""ru"": ""Generic lawn"", ""sl"": ""Trata"", ""uk"": ""Generic lawn"", ""zh"": ""Generic lawn""}"
S101016;"{""de"": ""Rasenfläche"", ""el"": ""Γρασίδι"", ""en"": ""Grass lawn"", ""fi"": ""Grass lawn"", ""fr"": ""Grass lawn"", ""he"": ""Grass lawn"", ""hu"": ""Grass lawn"", ""it"": ""Prato in erba"", ""pl"": ""Trawa trawnikowa"", ""ru"": ""Grass lawn"", ""sl"": ""Trata iz žive tave"", ""uk"": ""Grass lawn"", ""zh"": ""Grass lawn""}"
S102112;"{""de"": ""Extensivbegrünter Hängegarten"", ""el"": ""Ταρατσόκηπος εκτατικού τύπου"", ""en"": ""Extensive green roof"", ""fi"": ""Extensive green roof"", ""fr"": ""Extensive green roof"", ""he"": ""Extensive green roof"", ""hu"": ""Extensive green roof"", ""it"": ""Aiuola pensile estensivo"", ""pl"": ""Dach zielony ekstensywny"", ""ru"": ""Extensive green roof"", ""sl"": ""Ekstenzivna zelena streha"", ""uk"": ""Extensive green roof"", ""zh"": ""Extensive green roof""}"
S102113;"{""de"": ""Vertikale begrünte Pflanzfläche"", ""el"": ""Κάθετος κήπος"", ""en"": ""Green wall"", ""fi"": ""Green wall"", ""fr"": ""Green wall"", ""he"": ""Green wall"", ""hu"": ""Green wall"", ""it"": ""Aiuola verde verticale"", ""pl"": ""Zielona ściana"", ""ru"": ""Green wall"", ""sl"": ""Zelena stena"", ""uk"": ""Green wall"", ""zh"": ""Green wall""}"
S102121;"{""de"": ""Hochwertiges Blumenbeet"", ""el"": ""Πολύτιμο παρτέρι"", ""en"": ""Valuable flowerbed"", ""fi"": ""Valuable flowerbed"", ""fr"": ""Valuable flowerbed"", ""he"": ""Valuable flowerbed"", ""hu"": ""Valuable flowerbed"", ""it"": ""Aiuola fiorita di pregio"", ""pl"": ""Wartościowy kwietnik"", ""ru"": ""Valuable flowerbed"", ""sl"": ""Pomembna cvetlična greda"", ""uk"": ""Valuable flowerbed"", ""zh"": ""Valuable flowerbed""}"
S102122;"{""de"": ""Mehrjähriges Blumenbeet"", ""el"": ""Πολυετές παρτέρι"", ""en"": ""Perennial flowerbed"", ""fi"": ""Perennial flowerbed"", ""fr"": ""Perennial flowerbed"", ""he"": ""Perennial flowerbed"", ""hu"": ""Perennial flowerbed"", ""it"": ""Aiuola fiorita perenne"", ""pl"": ""Rabata wieloletnia"", ""ru"": ""Perennial flowerbed"", ""sl"": ""Greda s trajnicami"", ""uk"": ""Perennial flowerbed"", ""zh"": ""Perennial flowerbed""}"
S102455;"{""de"": ""Beet mit Gitter"", ""el"": ""Ανθώνας με παρτέρι"", ""en"": ""Grated flowerbed"", ""fi"": ""Grated flowerbed"", ""fr"": ""Parterre en caillebotis"", ""he"": ""ערוגת פרחים עם שבכה"", ""hu"": ""Lekerített ágyás"", ""it"": ""Aiuola con griglia"", ""pl"": ""Rabata kwiatowa z kratką"", ""ru"": ""Клумба с решеткой"", ""sl"": ""Greda z ograjo"", ""uk"": ""Клумба з решіткою"", ""zh"": ""Grated flowerbed""}"
S103100;"{""de"": ""Wald"", ""el"": ""Δάσος"", ""en"": ""Forest"", ""fi"": ""Forest"", ""fr"": ""Forêt"", ""he"": ""Forest"", ""hu"": ""Erdő"", ""it"": ""Bosco"", ""pl"": ""Las"", ""ru"": ""Лес"", ""sl"": ""Gozd"", ""uk"": ""Ліс"", ""zh"": ""Forest""}"
S103114;"{""de"": ""Wasserpflanzen/Feuchtzone"", ""el"": ""Υδάτινη βλάστηση"", ""en"": ""Waterborne vegetation"", ""fi"": ""Waterborne vegetation"", ""fr"": ""Végétation aquatique"", ""he"": ""צמחיית מים"", ""hu"": ""Vízi növényzet"", ""it"": ""Vegetazione acquatica/ zona umida"", ""pl"": ""Roślinność wodna/tereny podmokłe"", ""ru"": ""Водные растения / водно-болотная территория"", ""sl"": ""Vodne rastline/Mokrišča"", ""uk"": ""Водяні рослини/водно-болотна територія"", ""zh"": ""Waterborne vegetation""}"
S103115;"{""de"": ""Gestrüpp / Unkraut"", ""el"": ""Βατόμουρο / θάμνος"", ""en"": ""Bramble/brushwood"", ""fi"": ""Bramble/brushwood"", ""fr"": ""Bramble/brushwood"", ""he"": ""Bramble/brushwood"", ""hu"": ""Bramble/brushwood"", ""it"": ""Rovo / sterpaglia"", ""pl"": ""Jeżyna/zarośla"", ""ru"": ""Bramble/brushwood"", ""sl"": ""Robidovje in zarast"", ""uk"": ""Bramble/brushwood"", ""zh"": ""Bramble/brushwood""}"
S103123;"{""de"": ""Baumgruppe"", ""el"": ""Ομάδα δέντρων"", ""en"": ""Group of trees"", ""fi"": ""Group of trees"", ""fr"": ""Groupe d'arbres"", ""he"": ""Group of trees"", ""hu"": ""Facsoport"", ""it"": ""Gruppo di alberi"", ""pl"": ""Grupa drzew"", ""ru"": ""Группа деревьев"", ""sl"": ""Skupina dreves"", ""uk"": ""Група дерев"", ""zh"": ""Group of trees""}"
S102000;"{""de"": ""Allgemeines Blumenbeet"", ""el"": ""Παρτέρι"", ""en"": ""Generic flowerbed"", ""fi"": ""Generic flowerbed"", ""fr"": ""Generic flowerbed"", ""he"": ""Generic flowerbed"", ""hu"": ""Generic flowerbed"", ""it"": ""Aiuola generica"", ""pl"": ""Kwietnik ogólnie"", ""ru"": ""Generic flowerbed"", ""sl"": ""Cvetlična greda"", ""uk"": ""Generic flowerbed"", ""zh"": ""Generic flowerbed""}"
S102101;"{""de"": ""Beet mit Sträuchern und Büschen"", ""el"": ""Θάμνος"", ""en"": ""Shrub"", ""fi"": ""Shrub"", ""fr"": ""Shrub"", ""he"": ""Shrub"", ""hu"": ""Shrub"", ""it"": ""Aiuola cespuglio macchia"", ""pl"": ""Rabata z krzewami"", ""ru"": ""Shrub"", ""sl"": ""Greda z grmičevjem"", ""uk"": ""Shrub"", ""zh"": ""Shrub""}"
S102103;"{""de"": ""Einjähriges Staudenbeet"", ""el"": ""Ετήσιο ποώδες παρτέρι"", ""en"": ""Annual herbaceous flowerbed"", ""fi"": ""Annual herbaceous flowerbed"", ""fr"": ""Annual herbaceous flowerbed"", ""he"": ""Annual herbaceous flowerbed"", ""hu"": ""Annual herbaceous flowerbed"", ""it"": ""Aiuola erbacee annuali"", ""pl"": ""Rabata z kwiatami jednorocznymi"", ""ru"": ""Annual herbaceous flowerbed"", ""sl"": ""Greda z enoletnimi zelišči"", ""uk"": ""Annual herbaceous flowerbed"", ""zh"": ""Annual herbaceous flowerbed""}"
S102111;"{""de"": ""Intensivbegrünter Hängegarten"", ""el"": ""Ταρατσόκηπος εντατικού τύπου"", ""en"": ""Intensive green roof"", ""fi"": ""Intensive green roof"", ""fr"": ""Intensive green roof"", ""he"": ""Intensive green roof"", ""hu"": ""Intensive green roof"", ""it"": ""Aiuola pensile intensivo"", ""pl"": ""Dach zielony intensywny"", ""ru"": ""Intensive green roof"", ""sl"": ""Inenzivna zelena streha"", ""uk"": ""Intensive green roof"", ""zh"": ""Intensive green roof""}"
S103101;"{""de"": ""Gebüsche"", ""el"": ""Περιοχή με θάμνους"", ""en"": ""Shrub area"", ""fi"": ""Shrub area"", ""fr"": ""Zone d'arbustes"", ""he"": ""אזור שיחים"", ""hu"": ""Cserjés terület"", ""it"": ""Cespuglio macchia"", ""pl"": ""Obszar z krzewami"", ""ru"": ""Территория с кустарником"", ""sl"": ""Območje grmičevja"", ""uk"": ""Територія з кущами"", ""zh"": ""Shrub area""}"
S204152;"{""de"": ""Wasserfläche, Brunnen"", ""el"": ""Σιντριβάνι"", ""en"": ""Water body fountain"", ""fi"": ""Water body fountain"", ""fr"": ""Fontaine de plan d'eau"", ""he"": ""מזרקת גוף מים"", ""hu"": ""Víztest szökőkút"", ""it"": ""Specchio d'acqua fontana"", ""pl"": ""Fontanna na zbiorniku wodnym"", ""ru"": ""Водоем фонтан"", ""sl"": ""Vodno telo - fontana"", ""uk"": ""Водойма фонтан"", ""zh"": ""Water body fountain""}"
S204153;"{""de"": ""Künstlicher See"", ""el"": ""Φυσική Δεξαμενή νερού"", ""en"": ""Reservoir"", ""fi"": ""Reservoir"", ""fr"": ""Reservoir"", ""he"": ""Reservoir"", ""hu"": ""Reservoir"", ""it"": ""Lago artificiale"", ""pl"": ""Sztuczne jezioro"", ""ru"": ""Reservoir"", ""sl"": ""Umetni zadrževalnik vode"", ""uk"": ""Reservoir"", ""zh"": ""Reservoir""}"
S204154;"{""de"": ""Steinbruch"", ""el"": ""Περιοχή απεκατεστημένου λατομείου"", ""en"": ""Quarry"", ""fi"": ""Quarry"", ""fr"": ""Quarry"", ""he"": ""Quarry"", ""hu"": ""Quarry"", ""it"": ""Cava"", ""pl"": ""Kamieniołom"", ""ru"": ""Quarry"", ""sl"": ""Kamnolom"", ""uk"": ""Quarry"", ""zh"": ""Quarry""}"
S204155;"{""de"": ""Wassergraben"", ""el"": ""Τάφρος απορροής"", ""en"": ""Ditch with water"", ""fi"": ""Ditch with water"", ""fr"": ""Ditch with water"", ""he"": ""Ditch with water"", ""hu"": ""Ditch with water"", ""it"": ""Fossato con acqua"", ""pl"": ""Fosa z wodą"", ""ru"": ""Ditch with water"", ""sl"": ""Vodni jarek"", ""uk"": ""Ditch with water"", ""zh"": ""Ditch with water""}"
S204156;"{""de"": ""Brunnen"", ""el"": ""Πηγή"", ""en"": ""Spring"", ""fi"": ""Spring"", ""fr"": ""Spring"", ""he"": ""Spring"", ""hu"": ""Spring"", ""it"": ""Fontanile"", ""pl"": ""Fontanna"", ""ru"": ""Spring"", ""sl"": ""Izvir (brbotavnik)"", ""uk"": ""Spring"", ""zh"": ""Spring""}"
S205000;"{""de"": ""Befestigte Fläche - allgemein"", ""el"": ""Διάστρωση"", ""en"": ""Generic paving"", ""fi"": ""Generic paving"", ""fr"": ""Generic paving"", ""he"": ""Generic paving"", ""hu"": ""Generic paving"", ""it"": ""Pavimentazione generica"", ""pl"": ""Nawierzchnia ogólnie"", ""ru"": ""Generic paving"", ""sl"": ""Tlakovanje"", ""uk"": ""Generic paving"", ""zh"": ""Generic paving""}"
S205001;"{""de"": ""Befestigte Fläche - Sand"", ""el"": ""Διάστρωση με άμμο"", ""en"": ""Sand paving"", ""fi"": ""Sand paving"", ""fr"": ""Sand paving"", ""he"": ""Sand paving"", ""hu"": ""Sand paving"", ""it"": ""Pavimentazione in sabbia"", ""pl"": ""Nawierzchnia z piasku"", ""ru"": ""Sand paving"", ""sl"": ""Peščena tla"", ""uk"": ""Sand paving"", ""zh"": ""Sand paving""}"
S205002;"{""de"": ""Befestigte Fläche - Kies"", ""el"": ""Διάστρωση με χαλίκι"", ""en"": ""Gravel paving"", ""fi"": ""Gravel paving"", ""fr"": ""Pavage en gravier"", ""he"": ""ריצוף חצץ"", ""hu"": ""Kavics burkolat"", ""it"": ""Pavimentazione in ghiaia"", ""pl"": ""Nawierzchnia żwirowa"", ""ru"": ""Гравийное покрытие"", ""sl"": ""Tlak iz gramoza"", ""uk"": ""Покриття з гравію"", ""zh"": ""Gravel paving""}"
S205003;"{""de"": ""Befestigte Fläche - Kalkstein"", ""el"": ""Διάστρωση με πατημένο χώμα"", ""en"": ""Crushed limestone paving"", ""fi"": ""Crushed limestone paving"", ""fr"": ""Crushed limestone paving"", ""he"": ""Crushed limestone paving"", ""hu"": ""Crushed limestone paving"", ""it"": ""Pavimentazione in calcestre"", ""pl"": ""Nawierzchnia wapienna"", ""ru"": ""Crushed limestone paving"", ""sl"": ""Tlak iz drobljenega apnenca"", ""uk"": ""Crushed limestone paving"", ""zh"": ""Crushed limestone paving""}"
S205004;"{""de"": ""Befestigte Fläche - Naturstein"", ""el"": ""Πλακόστρωτο"", ""en"": ""Natural stone flooring"", ""fi"": ""Natural stone flooring"", ""fr"": ""Sol en pierre naturelle"", ""he"": ""ריצוף אבן טבעית"", ""hu"": ""Természetes kő burkolat"", ""it"": ""Pavimentazione in pietra naturale"", ""pl"": ""Nawierzchnia z kamienia naturalnego"", ""ru"": ""Покрытие из натурального камня"", ""sl"": ""Pohodna površina iz ploščic"", ""uk"": ""Покриття з натурального каменю"", ""zh"": ""Natural stone flooring""}"
S205005;"{""de"": ""Befestigte Fläche - Asphalt"", ""el"": ""Ασφαλτόστρωση"", ""en"": ""Asphalt paving"", ""fi"": ""Asphalt paving"", ""fr"": ""Asphalt paving"", ""he"": ""Asphalt paving"", ""hu"": ""Asphalt paving"", ""it"": ""Pavimentazione in asfalto"", ""pl"": ""Nawierzchnia asfaltowa"", ""ru"": ""Asphalt paving"", ""sl"": ""Asfalt"", ""uk"": ""Asphalt paving"", ""zh"": ""Asphalt paving""}"
S103292;"{""de"": ""Strauch in hängendem Blumentopf"", ""el"": ""Θάμνος σε κρεμαστή γλάστρα"", ""en"": ""Shrub in hanging flowerpot"", ""fi"": ""Shrub in hanging flowerpot"", ""fr"": ""Shrub in hanging flowerpot"", ""he"": ""Shrub in hanging flowerpot"", ""hu"": ""Shrub in hanging flowerpot"", ""it"": ""Cespuglio macchia in fioriera sospesa"", ""pl"": ""Krzew w wiszącej donimy"", ""ru"": ""Shrub in hanging flowerpot"", ""sl"": ""Grm v obešanki"", ""uk"": ""Shrub in hanging flowerpot"", ""zh"": ""Shrub in hanging flowerpot""}"
S204000;"{""de"": ""Wasserfläche"", ""el"": ""Στοιχείο νερού"", ""en"": ""Water body"", ""fi"": ""Water body"", ""fr"": ""Plan d'eau"", ""he"": ""Water body"", ""hu"": ""Víztest"", ""it"": ""Specchio d'acqua"", ""pl"": ""Zbiornik wodny"", ""ru"": ""Водоём"", ""sl"": ""Vodno telo"", ""uk"": ""Водний об'єкт"", ""zh"": ""Water body""}"
S204150;"{""de"": ""Teich"", ""el"": ""Λιμνούλα"", ""en"": ""Pond"", ""fi"": ""Pond"", ""fr"": ""Pond"", ""he"": ""Pond"", ""hu"": ""Pond"", ""it"": ""Stagno"", ""pl"": ""Staw"", ""ru"": ""Pond"", ""sl"": ""Ribnik"", ""uk"": ""Pond"", ""zh"": ""Pond""}"
S204151;"{""de"": ""Wasserlauf"", ""el"": ""Ρέμα"", ""en"": ""Watercourse"", ""fi"": ""Watercourse"", ""fr"": ""Watercourse"", ""he"": ""Watercourse"", ""hu"": ""Watercourse"", ""it"": ""Corso d'acqua"", ""pl"": ""Ciek wodny"", ""ru"": ""Watercourse"", ""sl"": ""Vodna sruga"", ""uk"": ""Watercourse"", ""zh"": ""Watercourse""}"
S205011;"{""de"": ""Befestigte Fläche - Ziegelsteine"", ""el"": ""Πλακόστρωση με τούβλα"", ""en"": ""Bricks paving"", ""fi"": ""Bricks paving"", ""fr"": ""Bricks paving"", ""he"": ""Bricks paving"", ""hu"": ""Bricks paving"", ""it"": ""Pavimentazione in mattoni"", ""pl"": ""Nawierzchnia ceglana"", ""ru"": ""Bricks paving"", ""sl"": ""Opečni tlak"", ""uk"": ""Bricks paving"", ""zh"": ""Bricks paving""}"
S205012;"{""de"": ""Befestigte Fläche - Holz"", ""el"": ""Πλακόστρωση με ξύλο"", ""en"": ""Wood paving"", ""fi"": ""Wood paving"", ""fr"": ""Wood paving"", ""he"": ""Wood paving"", ""hu"": ""Wood paving"", ""it"": ""Pavimentazione in legno"", ""pl"": ""Nawierzchnia drewniana"", ""ru"": ""Wood paving"", ""sl"": ""Leseni tlak"", ""uk"": ""Wood paving"", ""zh"": ""Wood paving""}"
S205013;"{""de"": ""Befestigte Fläche - Gummi"", ""el"": ""Πλακόστρωση με συνθετική μοκέτα με αντικραδασμική υπόβαση"", ""en"": ""Rubber paving"", ""fi"": ""Rubber paving"", ""fr"": ""Rubber paving"", ""he"": ""Rubber paving"", ""hu"": ""Rubber paving"", ""it"": ""Pavimentazione in gomma"", ""pl"": ""Nawierzchnia gumowa"", ""ru"": ""Rubber paving"", ""sl"": ""Tlak iz gume"", ""uk"": ""Rubber paving"", ""zh"": ""Rubber paving""}"
S205015;"{""de"": ""Befestigte Fläche - Kunstrasen"", ""el"": ""Διάστρωση με τεχνητό χλοοτάπητα"", ""en"": ""Artificial turf paving"", ""fi"": ""Artificial turf paving"", ""fr"": ""Artificial turf paving"", ""he"": ""Artificial turf paving"", ""hu"": ""Artificial turf paving"", ""it"": ""Pavimentazione in erba sintetica"", ""pl"": ""Nawierzchnia ze sztucznej trawy"", ""ru"": ""Artificial turf paving"", ""sl"": ""Umetna trava"", ""uk"": ""Artificial turf paving"", ""zh"": ""Artificial turf paving""}"
S205018;"{""de"": ""Felsen"", ""el"": ""Διάστρωση με πέτρα"", ""en"": ""Rock paving"", ""fi"": ""Rock paving"", ""fr"": ""Rock paving"", ""he"": ""Rock paving"", ""hu"": ""Rock paving"", ""it"": ""Roccia"", ""pl"": ""Głaz"", ""ru"": ""Rock paving"", ""sl"": ""Tlak iz naravnega kamna"", ""uk"": ""Rock paving"", ""zh"": ""Rock paving""}"
S205019;"{""de"": ""Befestigte Fläche - PVC"", ""el"": ""Πλακόστρωση με πλαστικό/PVC"", ""en"": ""Plastic/pvc paving"", ""fi"": ""Plastic/pvc paving"", ""fr"": ""Plastic/pvc paving"", ""he"": ""Plastic/pvc paving"", ""hu"": ""Plastic/pvc paving"", ""it"": ""Pavimentazione in plastica"", ""pl"": ""Nawierzchnia PCV/plastikowa"", ""ru"": ""Plastic/pvc paving"", ""sl"": ""Plastnični/PVC tlak"", ""uk"": ""Plastic/pvc paving"", ""zh"": ""Plastic/pvc paving""}"
S205020;"{""de"": ""Befestigte Fläche - Kunstharz"", ""el"": ""Διάστρωση ρητίνης"", ""en"": ""Resin paving"", ""fi"": ""Resin paving"", ""fr"": ""Resin paving"", ""he"": ""Resin paving"", ""hu"": ""Resin paving"", ""it"": ""Pavimentazione in resina"", ""pl"": ""Nawierzchnia żywiczna"", ""ru"": ""Resin paving"", ""sl"": ""Tlak iz zlepljenega prodca"", ""uk"": ""Resin paving"", ""zh"": ""Resin paving""}"
S205021;"{""de"": ""Befestigte Fläche - Klinker"", ""el"": ""Πλακόστρωση πλακιδίων"", ""en"": ""Tiled paving"", ""fi"": ""Tiled paving"", ""fr"": ""Tiled paving"", ""he"": ""Tiled paving"", ""hu"": ""Tiled paving"", ""it"": ""Pavimentazione in piastrelle"", ""pl"": ""Nawierzchnia z płytek"", ""ru"": ""Tiled paving"", ""sl"": ""Tlak iz plošč"", ""uk"": ""Tiled paving"", ""zh"": ""Tiled paving""}"
S205022;"{""de"": ""Befestigte Fläche - Glaszement"", ""el"": ""Πλακόστρωση με γυάλινα πλακίδια"", ""en"": ""Glass block paving"", ""fi"": ""Glass block paving"", ""fr"": ""Glass block paving"", ""he"": ""Glass block paving"", ""hu"": ""Glass block paving"", ""it"": ""Pavimentazione in vetro cemento"", ""pl"": ""Nawierzchnia szklano-betonowa"", ""ru"": ""Glass block paving"", ""sl"": ""Steklocementna tla"", ""uk"": ""Glass block paving"", ""zh"": ""Glass block paving""}"
S205023;"{""de"": ""Befestigte Fläche - Metallplatten"", ""el"": ""Πλακόστρωση με μεταλλικό φύλλο"", ""en"": ""Metal sheet paving"", ""fi"": ""Metal sheet paving"", ""fr"": ""Metal sheet paving"", ""he"": ""Metal sheet paving"", ""hu"": ""Metal sheet paving"", ""it"": ""Pavimentazione in lamiera"", ""pl"": ""Nawierzchnia z blachy"", ""ru"": ""Metal sheet paving"", ""sl"": ""Tlak iz kovinskih plošč"", ""uk"": ""Metal sheet paving"", ""zh"": ""Metal sheet paving""}"
S205007;"{""de"": ""Befestigte Fläche - Betonplatten"", ""el"": ""Πλακόστρωση με πλάκες σκυροδέματος"", ""en"": ""Concrete slabs paving"", ""fi"": ""Concrete slabs paving"", ""fr"": ""Concrete slabs paving"", ""he"": ""Concrete slabs paving"", ""hu"": ""Concrete slabs paving"", ""it"": ""Pavimentazione in lastre calcestruzzo"", ""pl"": ""Nawierzchnia z płyt betonowych"", ""ru"": ""Concrete slabs paving"", ""sl"": ""Tlak iz betonskih plošč"", ""uk"": ""Concrete slabs paving"", ""zh"": ""Concrete slabs paving""}"
